FeatureCode,FeatureName,DateCode,Value,Energy Consuming Sector
S12000019,Midlothian,2018,14.465,Industrial
S12000019,Midlothian,2018,0.266,Commercial
S12000019,Midlothian,2018,10.192,Commercial
S12000019,Midlothian,2018,70.355,Commercial
S12000019,Midlothian,2018,103.702,Industrial
S12000019,Midlothian,2018,8.635,Industrial
S12000050,North Lanarkshire,2018,110.253,Road Transport
S12000005,Clackmannanshire,2018,6.389,Domestic
S12000018,Inverclyde,2018,0.467,Domestic
S12000018,Inverclyde,2018,0.0,Agriculture
S12000005,Clackmannanshire,2018,9.495,Road Transport
S12000018,Inverclyde,2018,1.427,Domestic
S12000018,Inverclyde,2018,0.409,Public Sector
S12000018,Inverclyde,2018,0.137,Rail
S12000047,Fife,2018,4.42,Industrial
S12000047,Fife,2018,0.257,Commercial
S12000047,Fife,2018,13.445,Industrial
S12000047,Fife,2018,460.807,Commercial
S12000047,Fife,2018,679.217,Industrial
S12000017,Highland,2018,1.702,Commercial
S12000047,Fife,2018,37.722,Industrial
S12000047,Fife,2018,26.578,Commercial
S12000018,Inverclyde,2018,172.361,Industrial & Commercial
S12000018,Inverclyde,2018,0.018,Public Sector
S12000018,Inverclyde,2018,0.0,Rail
S12000018,Inverclyde,2018,7.801,Agriculture
S12000018,Inverclyde,2018,5.161,Domestic
S12000018,Inverclyde,2018,481.505,Domestic
S12000018,Inverclyde,2018,129.006,Domestic
S12000017,Highland,2018,47.976,Industrial
S12000017,Highland,2018,429.742,Commercial
S12000017,Highland,2018,609.926,Industrial
S12000014,Falkirk,2018,927.879,Domestic
S12000014,Falkirk,2018,23.833,Agriculture
S12000017,Highland,2018,35.446,Public Sector
S12000017,Highland,2018,608.427,Domestic
S12000017,Highland,2018,48.979,Rail
S12000017,Highland,2018,19.38,Domestic
S12000017,Highland,2018,312.646,Agriculture
S12000006,Dumfries and Galloway,2018,2.974,Commercial
S12000017,Highland,2018,2209.59,Road Transport
S12000006,Dumfries and Galloway,2018,148.718,Industrial
S12000006,Dumfries and Galloway,2018,230.446,Commercial
S12000006,Dumfries and Galloway,2018,8.892,Industrial
S12000006,Dumfries and Galloway,2018,339.671,Industrial
S12000017,Highland,2018,0.0,Agriculture
S12000017,Highland,2018,58.309,Domestic
S12000014,Falkirk,2018,3.116,Domestic
S12000014,Falkirk,2018,14.728,Rail
S12000014,Falkirk,2018,1353.127,Road Transport
S12000014,Falkirk,2018,23.897,Domestic
S12000049,Glasgow City,2018,904.297,Commercial
S12000014,Falkirk,2018,741.017,Industrial
S12000049,Glasgow City,2018,0.0,Commercial
S12000049,Glasgow City,2018,0.0,Industrial
S12000014,Falkirk,2018,0.429,Rail
S12000014,Falkirk,2018,0.068,Public Sector
S12000049,Glasgow City,2018,8.102,Commercial
S12000017,Highland,2018,14.653,Domestic
S12000049,Glasgow City,2018,315.974,Industrial
S12000049,Glasgow City,2018,0.996,Industrial
S12000014,Falkirk,2018,420.368,Industrial & Commercial
S12000014,Falkirk,2018,263.019,Domestic
S12000014,Falkirk,2018,10.032,Domestic
S12000014,Falkirk,2018,2.06,Domestic
S12000014,Falkirk,2018,0.0,Agriculture
S12000014,Falkirk,2018,1.064,Public Sector
S12000049,Glasgow City,2018,1332.908,Industrial
S12000014,Falkirk,2018,13807.947,Industrial
S12000006,Dumfries and Galloway,2018,49.272,Industrial
S12000017,Highland,2018,637.558,Domestic
S12000050,North Lanarkshire,2018,16.043,Industrial
S12000050,North Lanarkshire,2018,0.037,Commercial
S12000050,North Lanarkshire,2018,0.521,Industrial
S12000050,North Lanarkshire,2018,0.924,Industrial
S12000050,North Lanarkshire,2018,572.104,Industrial
S12000050,North Lanarkshire,2018,388.138,Commercial
S12000006,Dumfries and Galloway,2018,22.024,Rail
S12000005,Clackmannanshire,2018,496.529,Industrial
S12000005,Clackmannanshire,2018,1.015,Industrial
S12000005,Clackmannanshire,2018,0.543,Commercial
S12000017,Highland,2018,295.938,Industrial
S12000017,Highland,2018,0.382,Industrial
S12000017,Highland,2018,200.776,Commercial
S12000017,Highland,2018,353.774,Industrial
S12000017,Highland,2018,7.745,Commercial
S12000050,North Lanarkshire,2018,325.647,Industrial
S12000050,North Lanarkshire,2018,3.294,Commercial
S12000006,Dumfries and Galloway,2018,2066.23,Road Transport
S12000006,Dumfries and Galloway,2018,618.324,Domestic
S12000017,Highland,2018,617.248,Domestic
S12000017,Highland,2018,4.911,Public Sector
S12000017,Highland,2018,2.904,Rail
S12000006,Dumfries and Galloway,2018,30.788,Industrial
S12000006,Dumfries and Galloway,2018,0.428,Commercial
S12000006,Dumfries and Galloway,2018,34.716,Commercial
S12000006,Dumfries and Galloway,2018,77.126,Road Transport
S12000017,Highland,2018,921.595,Industrial & Commercial
S12000006,Dumfries and Galloway,2018,1.655,Public Sector
S12000006,Dumfries and Galloway,2018,0.663,Public Sector
S12000006,Dumfries and Galloway,2018,8.576,Domestic
S12000006,Dumfries and Galloway,2018,265.409,Domestic
S12000006,Dumfries and Galloway,2018,315.258,Domestic
S12000006,Dumfries and Galloway,2018,0.0,Rail
S12000006,Dumfries and Galloway,2018,11.32,Domestic
S12000006,Dumfries and Galloway,2018,534.143,Industrial & Commercial
S12000006,Dumfries and Galloway,2018,512.968,Agriculture
S12000026,Scottish Borders,2018,160.225,Industrial
S12000047,Fife,2018,7.394,Domestic
S12000035,Argyll and Bute,2018,265.893,Domestic
S12000035,Argyll and Bute,2018,22.932,Commercial
S12000035,Argyll and Bute,2018,57.625,Commercial
S12000035,Argyll and Bute,2018,0.504,Commercial
S12000035,Argyll and Bute,2018,25.571,Industrial
S12000033,Aberdeen City,2018,4.391,Domestic
S12000033,Aberdeen City,2018,11.8,Agriculture
S12000033,Aberdeen City,2018,742.392,Industrial & Commercial
S12000030,Stirling,2018,14.19,Domestic
S12000035,Argyll and Bute,2018,27.054,Road Transport
S12000030,Stirling,2018,3.217,Domestic
S12000030,Stirling,2018,0.0,Agriculture
S12000033,Aberdeen City,2018,1346.96,Domestic
S12000033,Aberdeen City,2018,17.945,Public Sector
S12000036,City of Edinburgh,2018,627.787,Commercial
S12000030,Stirling,2018,2.082,Industrial
S12000030,Stirling,2018,0.197,Commercial
S12000033,Aberdeen City,2018,10.11,Rail
S12000035,Argyll and Bute,2018,32.546,Industrial
S12000033,Aberdeen City,2018,21.673,Domestic
S12000035,Argyll and Bute,2018,136.251,Industrial
S12000035,Argyll and Bute,2018,84.937,Industrial
S12000042,Dundee City,2018,0.003,Industrial
S12000036,City of Edinburgh,2018,5.164,Public Sector
S12000036,City of Edinburgh,2018,2649.15,Road Transport
S12000036,City of Edinburgh,2018,12.237,Domestic
S12000042,Dundee City,2018,0.002,Commercial
S12000042,Dundee City,2018,0.0,Industrial
S12000036,City of Edinburgh,2018,3.182,Domestic
S12000042,Dundee City,2018,0.0,Commercial
S12000036,City of Edinburgh,2018,0.0,Agriculture
S12000036,City of Edinburgh,2018,832.808,Industrial
S12000038,Renfrewshire,2018,271.465,Industrial
S12000038,Renfrewshire,2018,204.636,Commercial
S12000042,Dundee City,2018,26.069,Road Transport
S12000033,Aberdeen City,2018,423.3,Industrial
S12000033,Aberdeen City,2018,319.092,Commercial
S12000041,Angus,2018,33.781,Road Transport
S12000035,Argyll and Bute,2018,0.168,Industrial
S12000035,Argyll and Bute,2018,2.727,Commercial
S12000042,Dundee City,2018,0.0,Industrial
S12000033,Aberdeen City,2018,0.0,Agriculture
S12000033,Aberdeen City,2018,1.381,Domestic
S12000033,Aberdeen City,2018,38.66,Road Transport
S12000027,Shetland Islands,2018,6.965,Domestic
S12000027,Shetland Islands,2018,0.947,Public Sector
S12000027,Shetland Islands,2018,0.0,Rail
S12000027,Shetland Islands,2018,0.0,Agriculture
S12000027,Shetland Islands,2018,1.957,Domestic
S12000027,Shetland Islands,2018,0.114,Industrial
S12000027,Shetland Islands,2018,0.0,Industrial
S12000027,Shetland Islands,2018,72.199,Industrial
S12000027,Shetland Islands,2018,1.146,Commercial
S12000027,Shetland Islands,2018,0.329,Commercial
S12000042,Dundee City,2018,89.623,Industrial
S12000027,Shetland Islands,2018,7.233,Industrial
S12000027,Shetland Islands,2018,0.0,Commercial
S12000027,Shetland Islands,2018,4.604,Industrial
S12000027,Shetland Islands,2018,0.0,Domestic
S12000027,Shetland Islands,2018,2.413,Domestic
S12000033,Aberdeen City,2018,6.969,Industrial
S12000030,Stirling,2018,0.4,Industrial
S12000033,Aberdeen City,2018,582.291,Industrial
S12000027,Shetland Islands,2018,6.056,Road Transport
S12000033,Aberdeen City,2018,17.506,Domestic
S12000033,Aberdeen City,2018,0.0,Rail
S12000033,Aberdeen City,2018,379.303,Domestic
S12000033,Aberdeen City,2018,2.718,Public Sector
S12000033,Aberdeen City,2018,22.592,Commercial
S12000030,Stirling,2018,289.253,Commercial
S12000030,Stirling,2018,426.351,Industrial
S12000030,Stirling,2018,426.142,Industrial
S12000030,Stirling,2018,57.337,Industrial
S12000030,Stirling,2018,1.857,Commercial
S12000027,Shetland Islands,2018,50.412,Industrial
S12000033,Aberdeen City,2018,19.746,Industrial
S12000027,Shetland Islands,2018,38.001,Commercial
S12000033,Aberdeen City,2018,0.515,Commercial
S12000033,Aberdeen City,2018,395.049,Commercial
S12000033,Aberdeen City,2018,32.064,Industrial
S12000033,Aberdeen City,2018,2.798,Commercial
S12000033,Aberdeen City,2018,357.375,Industrial
S12000042,Dundee City,2018,1.525,Commercial
S12000042,Dundee City,2018,268.013,Commercial
S12000042,Dundee City,2018,395.044,Industrial
S12000028,South Ayrshire,2018,0.0,Industrial
S12000028,South Ayrshire,2018,128.798,Industrial
S12000028,South Ayrshire,2018,285.773,Industrial
S12000028,South Ayrshire,2018,1.759,Commercial
S12000028,South Ayrshire,2018,1.123,Industrial
S12000030,Stirling,2018,500.693,Domestic
S12000030,Stirling,2018,65.528,Agriculture
S12000030,Stirling,2018,4.551,Domestic
S12000041,Angus,2018,0.164,Public Sector
S12000041,Angus,2018,35.862,Rail
S12000041,Angus,2018,86.135,Agriculture
S12000041,Angus,2018,124.764,Domestic
S12000041,Angus,2018,910.931,Road Transport
S12000030,Stirling,2018,0.0,Rail
S12000030,Stirling,2018,0.234,Public Sector
S12000030,Stirling,2018,287.489,Industrial & Commercial
S12000030,Stirling,2018,174.79,Domestic
S12000028,South Ayrshire,2018,0.148,Commercial
S12000030,Stirling,2018,0.824,Public Sector
S12000028,South Ayrshire,2018,0.0,Commercial
S12000028,South Ayrshire,2018,1.466,Industrial
S12000042,Dundee City,2018,204.994,Industrial
S12000028,South Ayrshire,2018,119.336,Commercial
S12000042,Dundee City,2018,154.528,Commercial
S12000036,City of Edinburgh,2018,227.302,Industrial
S12000036,City of Edinburgh,2018,5.695,Commercial
S12000036,City of Edinburgh,2018,97.875,Road Transport
S12000030,Stirling,2018,38.518,Road Transport
S12000028,South Ayrshire,2018,158.309,Industrial
S12000042,Dundee City,2018,273.74,Domestic
S12000042,Dundee City,2018,359.522,Industrial & Commercial
S12000042,Dundee City,2018,0.0,Rail
S12000042,Dundee City,2018,0.786,Domestic
S12000042,Dundee City,2018,762.475,Domestic
S12000042,Dundee City,2018,0.0,Agriculture
S12000042,Dundee City,2018,3.314,Domestic
S12000042,Dundee City,2018,0.001,Public Sector
S12000042,Dundee City,2018,0.166,Domestic
S12000028,South Ayrshire,2018,193.88,Commercial
S12000030,Stirling,2018,64.62,Domestic
S12000041,Angus,2018,0.02,Rail
S12000041,Angus,2018,232.553,Domestic
S12000036,City of Edinburgh,2018,825.161,Domestic
S12000036,City of Edinburgh,2018,50.35,Rail
S12000028,South Ayrshire,2018,0.143,Public Sector
S12000028,South Ayrshire,2018,0.0,Rail
S12000028,South Ayrshire,2018,15.617,Domestic
S12000028,South Ayrshire,2018,2.733,Domestic
S12000028,South Ayrshire,2018,0.0,Agriculture
S12000028,South Ayrshire,2018,4.627,Domestic
S12000028,South Ayrshire,2018,106.852,Agriculture
S12000028,South Ayrshire,2018,194.956,Domestic
S12000028,South Ayrshire,2018,673.717,Domestic
S12000028,South Ayrshire,2018,277.645,Industrial & Commercial
S12000028,South Ayrshire,2018,29.843,Road Transport
S12000028,South Ayrshire,2018,806.366,Road Transport
S12000028,South Ayrshire,2018,65.013,Domestic
S12000028,South Ayrshire,2018,4.284,Rail
S12000028,South Ayrshire,2018,0.304,Public Sector
S12000036,City of Edinburgh,2018,1460.594,Industrial & Commercial
S12000036,City of Edinburgh,2018,0.335,Public Sector
S12000036,City of Edinburgh,2018,0.0,Rail
S12000036,City of Edinburgh,2018,10.666,Agriculture
S12000041,Angus,2018,3.636,Domestic
S12000036,City of Edinburgh,2018,4.118,Domestic
S12000041,Angus,2018,0.274,Public Sector
S12000041,Angus,2018,579.531,Domestic
S12000041,Angus,2018,5.631,Domestic
S12000041,Angus,2018,295.091,Industrial & Commercial
S12000033,Aberdeen City,2018,1048.789,Road Transport
S12000030,Stirling,2018,1039.936,Road Transport
S12000030,Stirling,2018,163.922,Industrial
S12000030,Stirling,2018,17.497,Rail
S12000041,Angus,2018,0.0,Agriculture
S12000042,Dundee City,2018,5.728,Domestic
S12000042,Dundee City,2018,0.64,Public Sector
S12000042,Dundee City,2018,1.067,Agriculture
S12000042,Dundee City,2018,707.796,Road Transport
S12000042,Dundee City,2018,10.688,Rail
S12000036,City of Edinburgh,2018,2781.049,Domestic
S12000036,City of Edinburgh,2018,20.241,Domestic
S12000041,Angus,2018,18.321,Domestic
S12000029,South Lanarkshire,2018,94.192,Road Transport
S12000030,Stirling,2018,300.251,Commercial
S12000029,South Lanarkshire,2018,581.515,Industrial & Commercial
S12000034,Aberdeenshire,2018,545.783,Domestic
S12000034,Aberdeenshire,2018,0.0,Rail
S12000034,Aberdeenshire,2018,0.0,Agriculture
S12000034,Aberdeenshire,2018,53.884,Domestic
S12000034,Aberdeenshire,2018,1.116,Public Sector
S12000034,Aberdeenshire,2018,578.994,Domestic
S12000034,Aberdeenshire,2018,2362.854,Road Transport
S12000034,Aberdeenshire,2018,40.003,Rail
S12000034,Aberdeenshire,2018,1064.307,Domestic
S12000034,Aberdeenshire,2018,671.246,Industrial & Commercial
S12000035,Argyll and Bute,2018,53.469,Public Sector
S12000035,Argyll and Bute,2018,19.971,Domestic
S12000045,East Dunbartonshire,2018,87.243,Industrial
S12000036,City of Edinburgh,2018,1119.375,Industrial
S12000035,Argyll and Bute,2018,0.0,Agriculture
S12000034,Aberdeenshire,2018,13.389,Domestic
S12000034,Aberdeenshire,2018,367.774,Agriculture
S12000027,Shetland Islands,2018,5.096,Commercial
S12000035,Argyll and Bute,2018,130.993,Domestic
S12000027,Shetland Islands,2018,64.474,Domestic
S12000026,Scottish Borders,2018,56.85,Industrial
S12000026,Scottish Borders,2018,67.521,Commercial
S12000045,East Dunbartonshire,2018,0.0,Industrial
S12000045,East Dunbartonshire,2018,1.976,Industrial
S12000036,City of Edinburgh,2018,0.095,Industrial
S12000026,Scottish Borders,2018,36.993,Road Transport
S12000045,East Dunbartonshire,2018,0.0,Commercial
S12000041,Angus,2018,136.631,Commercial
S12000035,Argyll and Bute,2018,240.09,Industrial & Commercial
S12000035,Argyll and Bute,2018,322.272,Domestic
S12000038,Renfrewshire,2018,43.44,Road Transport
S12000035,Argyll and Bute,2018,4.831,Rail
S12000035,Argyll and Bute,2018,729.605,Road Transport
S12000041,Angus,2018,201.39,Industrial
S12000041,Angus,2018,112.643,Industrial
S12000027,Shetland Islands,2018,0.272,Public Sector
S12000035,Argyll and Bute,2018,0.0,Rail
S12000035,Argyll and Bute,2018,5.263,Domestic
S12000034,Aberdeenshire,2018,0.844,Commercial
S12000034,Aberdeenshire,2018,19.437,Industrial
S12000045,East Dunbartonshire,2018,0.75,Commercial
S12000034,Aberdeenshire,2018,27.131,Industrial
S12000045,East Dunbartonshire,2018,0.051,Industrial
S12000034,Aberdeenshire,2018,13.695,Commercial
S12000034,Aberdeenshire,2018,4.192,Commercial
S12000036,City of Edinburgh,2018,0.147,Commercial
S12000034,Aberdeenshire,2018,6.007,Industrial
S12000045,East Dunbartonshire,2018,43.42,Industrial
S12000045,East Dunbartonshire,2018,59.189,Commercial
S12000036,City of Edinburgh,2018,27.574,Industrial
S12000036,City of Edinburgh,2018,759.428,Commercial
S12000036,City of Edinburgh,2018,15.925,Industrial
